iter	Passed	Remaining
7468	224611	76113
7469	224619	76076
7470	224630	76039
7471	224639	76002
7472	224646	75964
7473	224655	75927
7474	224662	75889
7475	224670	75851
7476	224679	75814
7477	224714	75786
7478	224786	75770
7479	225369	75926
7480	225454	75914
7481	225470	75879
7482	225485	75844
7483	225502	75810
7484	225518	75775
7485	225532	75739
7486	225549	75705
7487	225561	75669
7488	225571	75632
7489	225579	75594
7490	225587	75557
7491	225595	75519
7492	225603	75482
7493	225611	75444
7494	225619	75407
7495	225627	75369
7496	225634	75332
7497	225643	75294
7498	225651	75257
7499	225659	75219
7500	225669	75183
7501	225679	75146
7502	225688	75109
7503	225696	75071
7504	225704	75034
7505	225712	74996
7506	225719	74959
7507	225728	74921
7508	225736	74884
7509	225747	74848
7510	225756	74811
7511	225763	74773
7512	225772	74736
7513	225780	74699
7514	225788	74662
7515	225797	74624
7516	225807	74588
7517	225819	74552
7518	225827	74515
7519	225836	74477
7520	225843	74440
7521	225853	74403
7522	225865	74367
7523	225875	74331
7524	225887	74295
7525	225898	74258
7526	225907	74222
7527	225918	74185
7528	225925	74148
7529	225935	74111
7530	225944	74074
7531	225955	74038
7532	225964	74001
7533	225972	73964
7534	225980	73927
7535	225989	73890
7536	225997	73853
7537	226005	73816
7538	226014	73779
7539	226021	73741
7540	226029	73704
7541	226037	73667
7542	226045	73630
7543	226053	73593
7544	226063	73556
7545	226072	73519
7546	226080	73482
7547	226088	73445
7548	226096	73408
7549	226104	73371
7550	226112	73334
7551	226120	73297
7552	226131	73261
7553	226140	73224
7554	226148	73187
7555	226155	73150
7556	226163	73113
7557	226171	73076
7558	226187	73041
7559	226195	73004
7560	226204	72968
7561	226215	72932
7562	226224	72895
7563	226233	72858
7564	226241	72821
7565	226249	72784
7566	226256	72747
7567	226264	72710
7568	226272	72673
7569	226280	72636
7570	226291	72600
7571	226298	72563
7572	226305	72526
7573	226315	72490
7574	226325	72453
7575	226333	72417
7576	226340	72380
7577	226348	72343
7578	226356	72306
7579	226367	72270
7580	226377	72234
7581	226387	72197
7582	226396	72161
7583	226407	72125
7584	226415	72088
7585	226425	72052
7586	226434	72015
7587	226464	71986
7588	226541	71971
7589	226618	71956
7590	226714	71947
7591	226735	71915
7592	226750	71880
7593	226766	71846
7594	226784	71812
7595	226800	71778
7596	226809	71741
7597	226816	71704
7598	226825	71668
7599	226833	71631
7600	226843	71595
7601	226851	71558
7602	226860	71522
7603	226869	71485
7604	226880	71450
7605	226897	71416
7606	226912	71381
7607	226927	71347
7608	226942	71312
7609	226957	71278
7610	226969	71243
7611	226977	71206
7612	226985	71169
7613	226993	71132
7614	227001	71096
7615	227011	71060
7616	227021	71024
7617	227029	70987
7618	227037	70951
7619	227048	70915
7620	227057	70879
7621	227065	70842
7622	227072	70805
7623	227080	70769
7624	227090	70732
7625	227097	70696
7626	227107	70660
7627	227115	70623
7628	227123	70587
7629	227130	70550
7630	227138	70513
7631	227146	70477
7632	227154	70440
7633	227163	70404
7634	227173	70368
7635	227180	70332
7636	227188	70295
7637	227197	70259
7638	227205	70222
7639	227215	70186
7640	227224	70150
7641	227232	70114
7642	227240	70077
7643	227248	70041
7644	227255	70004
7645	227263	69968
7646	227271	69931
7647	227279	69895
7648	227287	69859
7649	227295	69822
7650	227305	69787
7651	227313	69750
7652	227321	69714
7653	227328	69677
7654	227336	69641
7655	227343	69604
7656	227351	69568
7657	227359	69531
7658	227367	69495
7659	227376	69459
7660	227383	69423
7661	227391	69386
7662	227401	69350
7663	227408	69314
7664	227417	69278
7665	227426	69242
7666	227434	69206
7667	227443	69170
7668	227450	69133
7669	227459	69097
7670	227466	69061
7671	227473	69024
7672	227480	68988
7673	227488	68952
7674	227496	68915
7675	227504	68879
7676	227512	68843
7677	227523	68808
7678	227530	68771
7679	227538	68735
7680	227547	68699
7681	227554	68663
7682	227562	68626
7683	227572	68591
7684	227580	68555
7685	227589	68519
7686	227597	68483
7687	227606	68447
7688	227614	68411
7689	227621	68375
7690	227631	68339
7691	227638	68303
7692	227646	68267
7693	227653	68231
7694	227661	68194
7695	227670	68159
7696	227678	68123
7697	227685	68086
7698	227720	68058
7699	227794	68042
7700	227870	68026
7701	227954	68013
7702	227969	67979
7703	227984	67945
7704	228004	67913
7705	228021	67879
7706	228036	67845
7707	228053	67812
7708	228068	67778
7709	228081	67744
7710	228095	67709
7711	228107	67675
7712	228120	67640
7713	228127	67604
7714	228139	67569
7715	228146	67533
7716	228154	67497
7717	228162	67461
7718	228172	67425
7719	228183	67390
7720	228190	67354
7721	228198	67318
7722	228206	67282
7723	228213	67246
7724	228222	67211
7725	228230	67175
7726	228242	67140
7727	228250	67104
7728	228258	67068
7729	228267	67033
7730	228277	66998
7731	228286	66962
7732	228294	66926
7733	228305	66891
7734	228313	66855
7735	228322	66820
7736	228330	66784
7737	228338	66748
7738	228345	66712
7739	228353	66676
7740	228364	66641
7741	228374	66606
7742	228384	66571
7743	228391	66535
7744	228399	66499
7745	228407	66464
7746	228417	66428
7747	228425	66393
7748	228433	66357
7749	228441	66321
7750	228449	66286
7751	228457	66250
7752	228465	66214
7753	228474	66179
7754	228482	66143
7755	228491	66108
7756	228499	66072
7757	228506	66036
7758	228514	66000
7759	228523	65965
7760	228534	65930
7761	228542	65895
7762	228551	65859
7763	228559	65824
7764	228567	65788
7765	228575	65753
7766	228583	65717
7767	228591	65681
7768	228598	65646
7769	228606	65610
7770	228615	65574
7771	228627	65540
7772	228636	65505
7773	228644	65469
7774	228651	65434
7775	228659	65398
7776	228667	65362
7777	228674	65327
7778	228682	65291
7779	228690	65256
7780	228698	65220
7781	228705	65184
7782	228714	65149
7783	228725	65115
7784	228733	65079
7785	228742	65044
7786	228749	65008
7787	228757	64973
7788	228765	64937
7789	228774	64902
7790	228783	64867
7791	228790	64831
7792	228798	64796
7793	228805	64760
7794	228813	64725
7795	228822	64690
7796	228830	64654
7797	228842	64620
7798	228849	64584
7799	228858	64549
7800	228866	64514
7801	228873	64478
7802	228881	64443
7803	228889	64408
7804	228897	64372
7805	228905	64337
7806	228913	64302
7807	228920	64266
7808	228928	64231
7809	228936	64195
7810	228970	64167
7811	229045	64151
7812	229125	64136
7813	229227	64127
7814	229261	64099
7815	229292	64070
7816	229310	64038
7817	229332	64006
7818	229348	63973
7819	229366	63941
7820	229384	63908
7821	229403	63876
7822	229423	63844
7823	229443	63812
7824	229460	63779
7825	229474	63746
7826	229493	63714
7827	229508	63680
7828	229542	63652
7829	229551	63617
7830	229559	63582
7831	229566	63547
7832	229574	63511
7833	229582	63476
7834	229590	63441
7835	229598	63406
7836	229606	63371
7837	229613	63335
7838	229622	63300
7839	229631	63265
7840	229639	63230
7841	229647	63195
7842	229655	63160
7843	229663	63125
7844	229672	63090
7845	229680	63055
7846	229687	63019
7847	229695	62984
7848	229705	62950
7849	229713	62915
7850	229721	62880
7851	229729	62845
7852	229737	62810
7853	229746	62775
7854	229755	62740
7855	229763	62705
7856	229774	62671
7857	229782	62636
7858	229792	62601
7859	229799	62566
7860	229807	62531
7861	229819	62497
7862	229828	62462
7863	229839	62428
7864	229848	62393
7865	229856	62358
7866	229864	62323
7867	229875	62289
7868	229882	62254
7869	229890	62219
7870	229899	62184
7871	229906	62149
7872	229914	62114
7873	229923	62079
7874	229930	62044
7875	229939	62009
7876	229947	61975
7877	229955	61940
7878	229964	61905
7879	229984	61873
7880	230005	61842
7881	230020	61809
7882	230035	61776
7883	230050	61743
7884	230064	61710
7885	230072	61675
7886	230080	61640
7887	230089	61606
7888	230100	61572
7889	230108	61537
7890	230116	61502
7891	230124	61467
7892	230132	61432
7893	230140	61398
7894	230148	61363
7895	230158	61329
7896	230166	61294
7897	230174	61259
7898	230182	61224
7899	230216	61196
7900	230292	61180
7901	230368	61163
7902	230455	61149
7903	230472	61117
7904	230487	61084
7905	230501	61051
7906	230517	61018
7907	230532	60985
7908	230548	60952
7909	230558	60918
7910	230567	60884
7911	230575	60849
7912	230583	60814
7913	230591	60780
7914	230598	60745
7915	230607	60710
7916	230616	60676
7917	230627	60642
7918	230637	60608
7919	230645	60573
7920	230653	60538
7921	230661	60504
7922	230668	60469
7923	230676	60434
7924	230684	60400
7925	230692	60365
7926	230700	60330
7927	230709	60296
7928	230717	60261
7929	230725	60227
7930	230733	60192
7931	230742	60158
7932	230749	60123
7933	230757	60088
7934	230766	60054
7935	230775	60020
7936	230784	59985
7937	230792	59951
7938	230801	59917
7939	230816	59884
7940	230837	59853
7941	230854	59821
7942	230869	59788
7943	230883	59755
7944	230898	59722
7945	230912	59689
7946	230926	59656
7947	230940	59623
7948	230952	59590
7949	230960	59555
7950	230968	59521
7951	230974	59486
7952	230984	59452
7953	230992	59418
7954	230999	59383
7955	231008	59349
7956	231016	59314
7957	231024	59280
7958	231032	59245
7959	231040	59211
7960	231051	59177
7961	231058	59143
7962	231066	59108
7963	231075	59074
7964	231083	59040
7965	231095	59006
7966	231102	58972
7967	231111	58938
7968	231118	58903
7969	231127	58869
7970	231134	58834
7971	231142	58800
7972	231150	58766
7973	231158	58731
7974	231165	58697
7975	231176	58663
7976	231184	58629
7977	231192	58595
7978	231200	58560
7979	231210	58527
7980	231220	58493
7981	231228	58458
7982	231236	58424
7983	231243	58390
7984	231251	58355
7985	231261	58322
7986	231269	58287
7987	231276	58253
7988	231284	58219
7989	231293	58185
7990	231301	58150
7991	231308	58116
7992	231316	58082
7993	231329	58049
7994	231337	58015
7995	231345	57981
7996	231354	57947
7997	231362	57913
7998	231371	57878
7999	231379	57844
8000	231387	57810
8001	231396	57776
8002	231404	57742
8003	231412	57708
8004	231419	57674
8005	231427	57640
8006	231434	57605
8007	231443	57571
8008	231487	57546
8009	231567	57530
8010	231649	57514
8011	231723	57497
8012	231737	57464
8013	231751	57431
8014	231769	57400
8015	231787	57368
8016	231799	57335
8017	231817	57303
8018	231832	57271
8019	231851	57240
8020	231867	57208
8021	231888	57177
8022	231896	57143
8023	231905	57109
8024	231913	57075
8025	231922	57041
8026	231929	57007
8027	231941	56974
8028	231948	56940
8029	231958	56906
8030	231967	56872
8031	231974	56838
8032	231983	56804
8033	231994	56771
8034	232005	56738
8035	232013	56704
8036	232024	56670
8037	232033	56637
8038	232040	56603
8039	232047	56568
8040	232055	56534
8041	232063	56500
8042	232071	56467
8043	232078	56432
8044	232093	56400
8045	232104	56367
8046	232112	56333
8047	232120	56299
8048	232129	56265
8049	232137	56232
8050	232146	56198
8051	232153	56164
8052	232167	56131
8053	232176	56098
8054	232183	56064
8055	232192	56030
8056	232201	55996
8057	232209	55963
8058	232220	55929
8059	232227	55895
8060	232234	55861
8061	232242	55828
8062	232250	55794
8063	232260	55760
8064	232268	55727
8065	232276	55693
8066	232289	55660
8067	232300	55627
8068	232308	55594
8069	232317	55560
8070	232324	55526
8071	232332	55492
8072	232340	55458
8073	232348	55425
8074	232356	55391
8075	232364	55357
8076	232372	55324
8077	232383	55290
8078	232394	55257
8079	232402	55224
8080	232410	55190
8081	232418	55156
8082	232425	55123
8083	232433	55089
8084	232441	55055
8085	232448	55021
8086	232458	54988
8087	232466	54955
8088	232474	54921
8089	232485	54888
8090	232497	54855
8091	232504	54821
8092	232512	54788
8093	232520	54754
8094	232529	54721
8095	232537	54687
8096	232545	54654
8097	232553	54620
8098	232561	54587
8099	232571	54553
8100	232580	54520
8101	232590	54487
8102	232598	54453
8103	232606	54420
8104	232613	54386
8105	232621	54352
8106	232630	54319
8107	232638	54286
8108	232646	54252
8109	232654	54219
8110	232662	54185
8111	232670	54152
8112	232678	54118
8113	232686	54085
8114	232695	54051
8115	232704	54018
8116	233270	54114
8117	233348	54097
8118	233420	54078
8119	233502	54062
8120	233521	54031
8121	233536	53999
8122	233555	53968
8123	233568	53935
8124	233583	53903
8125	233600	53872
8126	233608	53838
8127	233616	53805
8128	233624	53771
8129	233632	53738
8130	233639	53704
8131	233649	53671
8132	233657	53638
8133	233664	53604
8134	233675	53571
8135	233683	53538
8136	233691	53504
8137	233702	53471
8138	233710	53438
8139	233719	53405
8140	233726	53371
8141	233735	53338
8142	233742	53304
8143	233751	53271
8144	233757	53237
8145	233765	53204
8146	233773	53170
8147	233782	53137
8148	233798	53106
8149	233814	53074
8150	233827	53042
8151	233835	53008
8152	233843	52975
8153	233851	52942
8154	233859	52908
8155	233867	52875
8156	233877	52842
8157	233888	52809
8158	233896	52776
8159	233903	52743
8160	233915	52710
8161	233922	52677
8162	233930	52643
8163	233938	52610
8164	233946	52577
8165	233955	52544
8166	233965	52511
8167	233973	52477
8168	233981	52444
8169	233992	52411
8170	234000	52378
8171	234007	52345
8172	234016	52312
8173	234026	52279
8174	234033	52246
8175	234043	52213
8176	234051	52180
8177	234062	52147
8178	234070	52114
8179	234079	52081
8180	234086	52047
8181	234095	52014
8182	234103	51981
8183	234117	51949
8184	234126	51916
8185	234133	51883
8186	234142	51850
8187	234152	51817
8188	234160	51784
8189	234168	51751
8190	234179	51719
8191	234187	51685
8192	234195	51652
8193	234203	51619
8194	234211	51586
8195	234219	51553
8196	234229	51520
8197	234236	51487
8198	234247	51454
8199	234254	51421
8200	234262	51388
8201	234272	51356
8202	234280	51322
8203	234288	51289
8204	234296	51256
8205	234305	51223
8206	234312	51190
8207	234320	51157
8208	234327	51124
8209	234336	51091
8210	234345	51058
8211	234353	51025
8212	234362	50992
8213	234370	50959
8214	234378	50926
8215	234386	50893
8216	234394	50860
8217	234401	50827
8218	234409	50794
8219	234420	50762
8220	234427	50729
8221	234435	50696
8222	234443	50663
8223	234451	50630
8224	234458	50597
8225	234466	50564
8226	234474	50531
8227	234483	50498
8228	234551	50478
8229	234620	50459
8230	234689	50439
8231	234767	50421
8232	234781	50389
8233	234794	50358
8234	234808	50326
8235	234823	50294
8236	234837	50263
8237	234868	50235
8238	234886	50204
8239	234905	50173
8240	234926	50143
8241	234948	50113
8242	234971	50084
8243	234989	50053
8244	235006	50022
8245	235025	49992
8246	235047	49962
8247	235069	49932
8248	235092	49902
8249	235109	49871
8250	235123	49840
8251	235138	49808
8252	235157	49778
8253	235172	49746
8254	235202	49718
8255	235225	49689
8256	235233	49656
8257	235241	49623
8258	235249	49590
8259	235257	49557
8260	235267	49525
8261	235274	49492
8262	235281	49459
8263	235289	49426
8264	235298	49394
8265	235306	49361
8266	235314	49328
8267	235322	49295
8268	235333	49263
8269	235340	49230
8270	235349	49198
8271	235357	49165
8272	235364	49132
8273	235372	49100
8274	235380	49067
8275	235389	49034
8276	235397	49002
8277	235406	48969
8278	235414	48936
8279	235422	48904
8280	235433	48872
8281	235441	48839
8282	235449	48806
8283	235457	48774
8284	235465	48741
8285	235474	48709
8286	235482	48676
8287	235492	48644
8288	235500	48611
8289	235507	48578
8290	235517	48546
8291	235528	48514
8292	235536	48481
8293	235544	48449
8294	235552	48416
8295	235560	48384
8296	235568	48351
8297	235576	48318
8298	235584	48286
8299	235592	48253
8300	235599	48221
8301	235607	48188
8302	235617	48156
8303	235625	48123
8304	235633	48091
8305	235644	48059
8306	235652	48026
8307	235660	47994
8308	235667	47961
8309	235674	47929
8310	235682	47896
8311	235690	47864
8312	235698	47831
8313	235706	47798
8314	235713	47766
8315	235722	47734
8316	235732	47702
8317	235740	47669
8318	235749	47637
8319	235775	47608
8320	235857	47591
8321	235927	47571
8322	236033	47558
8323	236056	47528
8324	236071	47497
8325	236086	47466
8326	236109	47437
8327	236124	47406
8328	236143	47376
8329	236152	47343
8330	236159	47311
8331	236167	47278
8332	236173	47246
8333	236182	47213
8334	236190	47181
8335	236199	47149
8336	236207	47116
8337	236215	47084
8338	236223	47052
8339	236232	47019
8340	236243	46988
8341	236249	46955
8342	236257	46922
8343	236265	46890
8344	236275	46858
8345	236284	46826
8346	236292	46794
8347	236301	46762
8348	236311	46730
8349	236319	46697
8350	236328	46665
8351	236337	46633
8352	236345	46601
8353	236354	46569
8354	236363	46537
8355	236371	46504
8356	236380	46472
8357	236387	46440
8358	236396	46408
8359	236402	46375
8360	236410	46343
8361	236418	46311
8362	236426	46278
8363	236434	46246
8364	236444	46214
8365	236455	46183
8366	236463	46150
8367	236471	46118
8368	236479	46086
8369	236487	46054
8370	236494	46021
8371	236502	45989
8372	236510	45957
8373	236519	45925
8374	236531	45894
8375	236538	45861
8376	236547	45829
8377	236555	45797
8378	236564	45765
8379	236571	45733
8380	236579	45701
8381	236587	45669
8382	236597	45637
8383	236605	45605
8384	236613	45573
8385	236623	45541
8386	236631	45509
8387	236639	45477
8388	236647	45445
8389	236657	45413
8390	236667	45381
8391	236675	45349
8392	236683	45317
8393	236690	45285
8394	236699	45253
8395	236707	45221
8396	236715	45189
8397	236723	45157
8398	236731	45125
8399	236739	45093
8400	236748	45061
8401	236755	45029
8402	236764	44997
8403	236775	44965
8404	236783	44933
8405	236795	44902
8406	236803	44870
8407	236811	44838
8408	236819	44806
8409	236828	44774
8410	236836	44742
8411	236844	44711
8412	236853	44679
8413	236861	44647
8414	236868	44615
8415	236876	44583
8416	236884	44551
8417	236892	44519
8418	236901	44487
8419	236913	44456
8420	236922	44424
8421	236930	44392
8422	236938	44360
8423	236947	44329
8424	236954	44297
8425	236962	44265
8426	236970	44233
8427	236986	44202
8428	237003	44172
8429	237019	44142
8430	237054	44115
8431	237132	44096
8432	237202	44076
8433	237282	44057
8434	237339	44035
8435	237358	44005
8436	237374	43974
8437	237389	43944
8438	237404	43913
8439	237421	43883
8440	237430	43851
8441	237438	43820
8442	237446	43788
8443	237454	43756
8444	237466	43725
8445	237474	43693
8446	237482	43661
8447	237490	43629
8448	237497	43597
8449	237506	43566
8450	237515	43534
8451	237523	43502
8452	237531	43471
8453	237540	43439
8454	237548	43407
8455	237555	43375
8456	237566	43344
8457	237573	43312
8458	237581	43280
8459	237589	43249
8460	237598	43217
8461	237606	43185
8462	237614	43154
8463	237624	43122
8464	237632	43091
8465	237641	43059
8466	237649	43027
8467	237656	42995
8468	237666	42964
8469	237674	42932
8470	237683	42901
8471	237691	42869
8472	237699	42838
8473	237709	42806
8474	237717	42775
8475	237736	42745
8476	237748	42714
8477	237763	42684
8478	237776	42653
8479	237791	42623
8480	237809	42593
8481	237825	42563
8482	237842	42532
8483	237857	42502
8484	237872	42472
8485	237881	42440
8486	237889	42409
8487	237898	42377
8488	237907	42346
8489	237917	42315
8490	237929	42284
8491	237940	42253
8492	237952	42222
8493	237960	42190
8494	237970	42159
8495	237979	42128
8496	237987	42096
8497	237997	42065
8498	238006	42034
8499	238015	42002
8500	238024	41971
8501	238036	41940
8502	238049	41909
8503	238058	41878
8504	238067	41847
8505	238078	41816
8506	238089	41785
8507	238098	41754
8508	238107	41722
8509	238119	41691
8510	238129	41660
8511	238140	41629
8512	238148	41598
8513	238155	41566
8514	238167	41535
8515	238175	41504
8516	238185	41473
8517	238194	41442
8518	238204	41411
8519	238212	41379
8520	238223	41348
8521	238233	41317
8522	238241	41286
8523	238249	41254
8524	238261	41224
8525	238270	41192
8526	238280	41161
8527	238288	41130
8528	238296	41099
8529	238311	41068
8530	238319	41037
8531	238407	41019
8532	238481	40999
8533	238560	40980
8534	238633	40960
8535	238649	40930
8536	238670	40901
8537	238686	40871
8538	238702	40841
8539	238716	40810
8540	238733	40781
8541	238753	40751
8542	238772	40722
8543	238790	40692
8544	238808	40663
8545	238834	40634
8546	238853	40605
8547	238872	40575
8548	238891	40546
8549	238909	40516
8550	238927	40487
8551	238949	40458
8552	238966	40428
8553	238986	40399
8554	239008	40370
8555	239023	40340
8556	239038	40309
8557	239055	40280
8558	239071	40250
8559	239089	40220
8560	239119	40192
8561	239133	40162
8562	239141	40131
8563	239149	40100
8564	239157	40068
8565	239165	40037
8566	239173	40006
8567	239181	39975
8568	239189	39944
8569	239198	39912
8570	239210	39882
8571	239218	39851
8572	239227	39820
8573	239236	39789
8574	239246	39758
8575	239255	39727
8576	239265	39696
8577	239274	39665
8578	239282	39633
8579	239291	39603
8580	239299	39571
8581	239308	39540
8582	239315	39509
8583	239327	39479
8584	239338	39448
8585	239345	39417
8586	239356	39386
8587	239367	39355
8588	239383	39325
8589	239397	39295
8590	239411	39265
8591	239424	39235
8592	239431	39204
8593	239440	39173
8594	239448	39141
8595	239456	39110
8596	239464	39079
8597	239473	39048
8598	239481	39017
8599	239489	38986
8600	239499	38955
8601	239510	38925
8602	239519	38894
8603	239528	38863
8604	239540	38833
8605	239550	38802
8606	239558	38771
8607	239567	38740
8608	239576	38709
8609	239583	38678
8610	239591	38647
8611	239599	38616
8612	239607	38585
8613	239636	38557
8614	239715	38538
8615	239805	38520
8616	240443	38590
8617	240497	38566
8618	240511	38536
8619	240527	38506
8620	240551	38478
8621	240563	38447
8622	240574	38417
8623	240582	38386
8624	240593	38355
8625	240601	38324
8626	240609	38293
8627	240620	38262
8628	240628	38231
8629	240636	38200
8630	240644	38169
8631	240655	38139
8632	240664	38108
8633	240672	38077
8634	240679	38046
8635	240688	38015
8636	240696	37984
8637	240705	37953
8638	240718	37923
8639	240742	37894
8640	240763	37865
8641	240778	37835
8642	240791	37805
8643	240804	37775
8644	240811	37744
8645	240820	37713
8646	240827	37682
8647	240837	37651
8648	240847	37621
8649	240857	37590
8650	240865	37559
8651	240875	37528
8652	240884	37498
8653	240892	37467
8654	240900	37436
8655	240908	37405
8656	240917	37374
8657	240925	37343
8658	240934	37312
8659	240945	37282
8660	240957	37252
8661	240970	37222
8662	240980	37191
8663	240988	37160
8664	240997	37129
8665	241011	37100
8666	241018	37069
8667	241029	37038
8668	241037	37007
8669	241047	36977
8670	241057	36946
8671	241065	36915
8672	241072	36885
8673	241081	36854
8674	241089	36823
8675	241100	36793
8676	241111	36762
8677	241119	36731
8678	241128	36701
8679	241136	36670
8680	241144	36639
8681	241153	36609
8682	241164	36578
8683	241175	36548
8684	241183	36517
8685	241193	36487
8686	241202	36456
8687	241210	36425
8688	241218	36395
8689	241226	36364
8690	241235	36333
8691	241245	36303
8692	241251	36272
8693	241266	36242
8694	241277	36212
8695	241287	36181
8696	241296	36151
8697	241305	36120
8698	241315	36090
8699	241325	36060
8700	241332	36029
8701	241340	35998
8702	241352	35968
8703	241360	35937
8704	241370	35907
8705	241379	35876
8706	241388	35846
8707	241397	35816
8708	241406	35785
8709	241417	35755
8710	241424	35724
8711	241433	35694
8712	241442	35663
8713	241450	35632
8714	241458	35602
8715	241468	35571
8716	241514	35547
8717	241598	35527
8718	241669	35506
8719	241777	35490
8720	241799	35461
8721	241819	35432
8722	241840	35404
8723	241855	35374
8724	241869	35344
8725	241885	35315
8726	241902	35286
8727	241910	35255
8728	241919	35225
8729	241927	35194
8730	241937	35164
8731	241944	35133
8732	241953	35103
8733	241962	35072
8734	241971	35042
8735	241979	35011
8736	241988	34981
8737	241996	34950
8738	242006	34920
8739	242015	34890
8740	242023	34859
8741	242031	34829
8742	242039	34798
8743	242047	34768
8744	242054	34737
8745	242063	34707
8746	242074	34676
8747	242083	34646
8748	242092	34616
8749	242101	34585
8750	242113	34556
8751	242121	34525
8752	242132	34495
8753	242142	34465
8754	242151	34434
8755	242158	34404
8756	242167	34374
8757	242177	34344
8758	242186	34313
8759	242194	34283
8760	242202	34252
8761	242211	34222
8762	242219	34192
8763	242227	34161
8764	242234	34131
8765	242243	34100
8766	242253	34070
8767	242261	34040
8768	242269	34010
8769	242281	33980
8770	242288	33949
8771	242295	33919
8772	242307	33889
8773	242315	33859
8774	242323	33828
8775	242332	33798
8776	242340	33768
8777	242348	33737
8778	242355	33707
8779	242364	33677
8780	242371	33646
8781	242379	33616
8782	242389	33586
8783	242397	33555
8784	242408	33526
8785	242415	33495
8786	242423	33465
8787	242431	33435
8788	242439	33404
8789	242446	33374
8790	242454	33344
8791	242462	33313
8792	242473	33283
8793	242480	33253
8794	242488	33223
8795	242496	33192
8796	242503	33162
8797	242511	33132
8798	242520	33102
8799	242528	33072
8800	242538	33042
8801	242546	33011
8802	242556	32981
8803	242564	32951
8804	242572	32921
8805	242580	32891
8806	242596	32862
8807	242607	32832
8808	242614	32802
8809	242625	32772
8810	242633	32742
8811	242644	32712
8812	242655	32682
8813	242665	32652
8814	242676	32622
8815	242685	32593
8816	242694	32563
8817	242703	32532
8818	242717	32503
8819	242727	32473
8820	242735	32443
8821	242742	32413
8822	242751	32383
8823	242786	32356
8824	242865	32336
8825	242940	32315
8826	243022	32294
8827	243103	32274
8828	243146	32248
8829	243181	32222
8830	243224	32196
8831	243244	32168
8832	243271	32140
8833	243294	32112
8834	243322	32084
8835	243344	32056
8836	243364	32028
8837	243406	32002
8838	243451	31977
8839	243466	31948
8840	243483	31919
8841	243490	31888
8842	243500	31859
8843	243508	31829
8844	243517	31799
8845	243526	31769
8846	243536	31739
8847	243545	31709
8848	243557	31679
8849	243570	31650
8850	243593	31622
8851	243604	31592
8852	243611	31562
8853	243620	31532
8854	243628	31502
8855	243637	31472
8856	243645	31442
8857	243656	31412
8858	243684	31385
8859	243707	31357
8860	243722	31328
8861	243735	31298
8862	243751	31269
8863	243766	31240
8864	243781	31211
8865	243791	31182
8866	243800	31152
8867	243810	31122
8868	243819	31092
8869	243830	31062
8870	243839	31033
8871	243849	31003
8872	243859	30973
8873	243868	30943
8874	243875	30913
8875	243885	30884
8876	243894	30854
8877	243902	30824
8878	243913	30794
8879	243922	30765
8880	243932	30735
8881	243942	30705
8882	243951	30675
8883	243960	30646
8884	243969	30616
8885	243978	30586
8886	243986	30556
8887	243995	30526
8888	244003	30497
8889	244012	30467
8890	244020	30437
8891	244033	30408
8892	244055	30380
8893	244138	30359
8894	244289	30347
8895	244465	30338
8896	244588	30322
8897	244607	30294
8898	244628	30265
8899	244643	30236
8900	244651	30206
8901	244703	30182
8902	244721	30153
8903	244745	30125
8904	244763	30097
8905	244781	30068
8906	244792	30039
8907	244801	30009
8908	244814	29980
8909	244823	29950
8910	244845	29922
8911	244852	29892
8912	244863	29862
8913	244872	29833
8914	244882	29803
8915	244897	29774
8916	244911	29745
8917	244952	29719
8918	244968	29690
8919	244979	29661
8920	244990	29631
8921	245000	29602
8922	245011	29572
8923	245025	29543
8924	245035	29514
8925	245046	29484
8926	245064	29456
8927	245081	29427
8928	245093	29398
8929	245102	29368
8930	245112	29338
8931	245127	29309
8932	245138	29280
8933	245148	29251
8934	245162	29221
8935	245173	29192
8936	245182	29162
8937	245197	29133
8938	245212	29105
8939	245223	29075
8940	245232	29046
8941	245243	29016
8942	245252	28987
8943	245262	28957
8944	245274	28928
8945	245282	28898
8946	245292	28869
8947	245304	28839
8948	245312	28810
8949	245327	28781
8950	245343	28752
8951	245360	28724
8952	245369	28694
8953	245385	28665
8954	245399	28636
8955	245415	28608
8956	245438	28580
8957	245522	28559
8958	245620	28540
8959	245703	28519
8960	245783	28497
8961	245880	28478
8962	245899	28450
8963	245922	28422
8964	245945	28394
8965	245959	28365
8966	245981	28337
8967	245992	28307
8968	246007	28278
8969	246018	28249
8970	246026	28219
8971	246035	28190
8972	246044	28160
8973	246060	28132
8974	246071	28102
8975	246081	28073
8976	246094	28044
8977	246148	28020
8978	246156	27990
8979	246166	27960
8980	246187	27932
8981	246197	27903
8982	246208	27874
8983	246223	27845
8984	246234	27816
8985	246243	27786
8986	246258	27757
8987	246272	27728
8988	246287	27700
8989	246299	27670
8990	246325	27643
8991	246354	27616
8992	246368	27587
8993	246384	27558
8994	246402	27530
8995	246415	27501
8996	246423	27471
8997	246432	27442
8998	246440	27412
8999	246453	27383
9000	246462	27354
9001	246502	27328
9002	246513	27299
9003	246526	27270
9004	246533	27240
9005	246541	27210
9006	246550	27181
9007	246560	27152
9008	246568	27122
9009	246579	27093
9010	246588	27064
9011	246596	27034
9012	246605	27005
9013	246613	26975
9014	246623	26946
9015	246636	26917
9016	246656	26889
9017	246673	26861
9018	246690	26832
9019	246704	26803
9020	246758	26779
9021	246916	26766
